date,item,average_kg_price
20-08-2019,DURAZNO,156.25
20-08-2019,FRUTILLA,105.1
20-08-2019,GRANADA,48.0
20-08-2019,KIWI,82.611
20-08-2019,KUMQUAT,25.335
20-08-2019,LIMA,65.0
20-08-2019,LIMON,11.187777777777777
20-08-2019,MAMON,100.0
20-08-2019,MANDARINA,11.348571428571429
20-08-2019,MANGO,102.5
20-08-2019,MANI,78.0
20-08-2019,MANZANA,40.269499999999994
20-08-2019,MBURUCUYA,91.5
20-08-2019,MELON,68.67999999999999
20-08-2019,NARANJA,11.477500000000001
20-08-2019,NUEZ,125.0
20-08-2019,PALTA,186.85071428571428
20-08-2019,PERA,26.763749999999998
20-08-2019,PLATANO,80.77
20-08-2019,POMELO,14.167499999999999
20-08-2019,SANDIA,26.0
20-08-2019,UVA,81.25
25-04-2019,ACEITUNA,76.0
25-04-2019,ANANA,55.5
25-04-2019,BANANA,27.297500000000003
25-04-2019,CARAMBOLA,221.66500000000002
25-04-2019,CASTA¥A,165.0
25-04-2019,CIRUELA,45.590909090909086
25-04-2019,COCO,97.0
25-04-2019,DURAZNO,39.388999999999996
25-04-2019,FRUTILLA,118.66666666666667
25-04-2019,GRANADA,61.5
25-04-2019,HIGO,95.0
25-04-2019,KAKI,66.25
25-04-2019,KIWI,63.4
25-04-2019,LIMA,52.625
25-04-2019,LIMON,16.450000000000003
25-04-2019,MAMON,23.0
25-04-2019,MANDARINA,10.699
25-04-2019,MANGO,101.25
25-04-2019,MANI,66.0
25-04-2019,MANZANA,30.872500000000002
25-04-2019,MBURUCUYA,78.0
25-04-2019,MELON,29.230000000000004
25-04-2019,MEMBRILLO,31.415
25-04-2019,NARANJA,13.742500000000001
25-04-2019,NUEZ,106.0
25-04-2019,PALTA,110.525
25-04-2019,PELON,42.54
25-04-2019,PERA,21.15
25-04-2019,PITAHAYA,255.0
25-04-2019,PLATANO,65.38499999999999
25-04-2019,POMELO,21.470000000000002
25-04-2019,UVA,32.3325
30-04-2019,ACEITUNA,78.0
30-04-2019,ANANA,53.535
30-04-2019,BANANA,28.95416666666667
30-04-2019,CARAMBOLA,221.66500000000002
30-04-2019,CASTA¥A,165.0
30-04-2019,CIRUELA,45.53636363636363
30-04-2019,COCO,97.0
30-04-2019,DURAZNO,89.25
30-04-2019,FRUTILLA,122.88833333333334
30-04-2019,GRANADA,69.0
30-04-2019,HIGO,97.5
30-04-2019,KAKI,66.25
30-04-2019,KIWI,63.9
30-04-2019,LIMA,52.625
30-04-2019,LIMON,16.222727272727273
30-04-2019,MAMON,23.0
30-04-2019,MANDARINA,11.088
30-04-2019,MANGO,101.25
30-04-2019,MANI,66.0
30-04-2019,MANZANA,31.360909090909093
30-04-2019,MBURUCUYA,78.0
30-04-2019,MELON,29.230000000000004
30-04-2019,MEMBRILLO,31.415
30-04-2019,NARANJA,14.311363636363637
30-04-2019,NUEZ,106.0
30-04-2019,PALTA,125.375
30-04-2019,PELON,42.54
30-04-2019,PERA,22.625
30-04-2019,PITAHAYA,255.0
30-04-2019,PLATANO,66.54
30-04-2019,POMELO,21.563333333333336
30-04-2019,UVA,32.49916666666667
12-03-2019,ANANA,61.5
12-03-2019,ARANDANO,317.5
12-03-2019,BANANA,31.988
12-03-2019,CEREZA,169.1675
12-03-2019,CIRUELA,35.3909090909091
12-03-2019,COCO,97.0
12-03-2019,DURAZNO,37.8621875
12-03-2019,FRUTILLA,118.0
12-03-2019,GRANADA,70.5
12-03-2019,HIGO,135.0
12-03-2019,KIWI,78.64285714285714
12-03-2019,LIMA,81.67
12-03-2019,LIMON,13.195
12-03-2019,MAMON,56.1875
12-03-2019,MANDARINA,16.93625
12-03-2019,MANGO,101.25
12-03-2019,MANI,65.0
12-03-2019,MANZANA,42.804500000000004
12-03-2019,MBURUCUYA,78.0
12-03-2019,MELON,27.013333333333332
12-03-2019,MEMBRILLO,18.75
12-03-2019,NARANJA,17.4725
12-03-2019,NUEZ,106.0
12-03-2019,PALTA,132.75
12-03-2019,PELON,35.785714285714285
12-03-2019,PERA,23.598571428571432
12-03-2019,POMELO,29.28
12-03-2019,SANDIA,31.0
12-03-2019,TUNA,38.5
12-03-2019,UVA,26.304999999999996
07-03-2019,ANANA,49.223333333333336
07-03-2019,ARANDANO,315.0
07-03-2019,BANANA,31.849
07-03-2019,CEREZA,156.66500000000002
07-03-2019,CIRUELA,35.51350000000001
07-03-2019,COCO,96.0
07-03-2019,DURAZNO,37.65083333333334
07-03-2019,FRUTILLA,118.0
07-03-2019,GRANADA,69.625
07-03-2019,HIGO,131.25
07-03-2019,KIWI,79.14285714285714
07-03-2019,LIMA,81.67
07-03-2019,LIMON,13.396250000000002
07-03-2019,MAMON,56.1875
07-03-2019,MANDARINA,16.6175
07-03-2019,MANGO,67.625
07-03-2019,MANI,65.0
07-03-2019,MANZANA,43.039545454545454
07-03-2019,MBURUCUYA,78.0
07-03-2019,MELON,27.013333333333332
07-03-2019,MEMBRILLO,18.125
07-03-2019,NARANJA,17.833333333333332
07-03-2019,NUEZ,106.0
07-03-2019,PALTA,131.5
07-03-2019,PELON,35.78642857142857
07-03-2019,PERA,23.3225
07-03-2019,POMELO,29.822000000000003
07-03-2019,SANDIA,9.75
07-03-2019,TUNA,39.5
07-03-2019,UVA,26.820000000000004
26-07-2019,ANANA,48.615
26-07-2019,ARANDANO,320.0
26-07-2019,BANANA,25.261875
26-07-2019,CARAMBOLA,225.0
26-07-2019,CAYOTE,1.735
26-07-2019,CIRUELA,46.0
26-07-2019,COCO,159.0
26-07-2019,FRUTILLA,101.16666666666667
26-07-2019,KIWANO,195.0
26-07-2019,KIWI,77.8125
26-07-2019,KUMQUAT,22.0
26-07-2019,LIMA,56.25
26-07-2019,LIMON,12.008333333333333
26-07-2019,MAMON,23.0
26-07-2019,MANDARINA,13.915555555555557
26-07-2019,MANGO,105.0
26-07-2019,MANI,65.0
26-07-2019,MANZANA,33.38375
26-07-2019,MBURUCUYA,66.25
26-07-2019,MELON,69.83500000000001
26-07-2019,MEMBRILLO,32.915
26-07-2019,NARANJA,12.694230769230767
26-07-2019,NUEZ,114.0
26-07-2019,PALTA,119.08500000000001
26-07-2019,PERA,29.426666666666666
26-07-2019,PLATANO,69.615
26-07-2019,POMELO,14.165833333333333
26-07-2019,SANDIA,26.5
26-07-2019,UVA,68.22999999999999
04-02-2019,ANANA,53.665
04-02-2019,ARANDANO,245.0
04-02-2019,BANANA,25.535
04-02-2019,CARAMBOLA,151.67
04-02-2019,CEREZA,117.39
04-02-2019,CIRUELA,35.42923076923077
04-02-2019,COCO,84.0
04-02-2019,DURAZNO,35.57266666666667
04-02-2019,FRAMBUESA,370.0
04-02-2019,FRUTILLA,91.5
04-02-2019,HIGO,80.0
04-02-2019,KIWI,75.47642857142857
04-02-2019,LIMA,76.66499999999999
04-02-2019,LIMON,17.186875
04-02-2019,LITCHIS,212.5
04-02-2019,MAMON,55.855000000000004
04-02-2019,MANDARINA,13.3325
04-02-2019,MANGO,67.625
04-02-2019,MANI,61.0
04-02-2019,MANZANA,37.499375
04-02-2019,MBURUCUYA,102.0
04-02-2019,MELON,27.475714285714282
04-02-2019,MORA,220.0
04-02-2019,NARANJA,20.819374999999997
04-02-2019,NUEZ,114.0
04-02-2019,PALTA,119.0
04-02-2019,PELON,35.416875000000005
04-02-2019,PERA,19.9675
04-02-2019,PLATANO,76.33
04-02-2019,POMELO,27.127
04-02-2019,SANDIA,10.666666666666666
04-02-2019,TUNA,39.5
04-02-2019,UVA,35.527499999999996
20-12-2019,ANANA,75.41833333333334
20-12-2019,ARANDANO,290.0
20-12-2019,BANANA,46.034285714285716
20-12-2019,CEREZA,198.44416666666666
20-12-2019,CIRUELA,60.221666666666664
20-12-2019,COCO,90.0
20-12-2019,DAMASCO,64.95875
20-12-2019,DURAZNO,78.32233333333333
20-12-2019,FRAMBUESA,715.0
20-12-2019,FRUTILLA,111.8
20-12-2019,HIGO,192.5
20-12-2019,KIWI,159.5
20-12-2019,LIMA,83.33
20-12-2019,LIMON,28.993333333333332
20-12-2019,MAMON,115.625
20-12-2019,MANDARINA,30.833
20-12-2019,MANGO,102.25
20-12-2019,MANI,90.0
20-12-2019,MANZANA,56.41676470588235
20-12-2019,MBURUCUYA,116.66499999999999
20-12-2019,MELON,51.29714285714285
20-12-2019,NARANJA,22.241111111111113
20-12-2019,NUEZ,260.0
20-12-2019,PALTA,164.95499999999998
20-12-2019,PELON,92.54785714285715
20-12-2019,PERA,47.04600000000001
20-12-2019,PLATANO,96.155
20-12-2019,POMELO,37.593333333333334
20-12-2019,SANDIA,18.333333333333332
20-12-2019,UVA,106.34099999999998
27-12-2019,ANANA,78.02666666666666
27-12-2019,ARANDANO,420.0
27-12-2019,BANANA,46.105714285714285
27-12-2019,CEREZA,211.7775
27-12-2019,CIRUELA,55.60375
27-12-2019,COCO,90.0
27-12-2019,DAMASCO,74.5
27-12-2019,DURAZNO,80.1590909090909
27-12-2019,FRAMBUESA,715.0
27-12-2019,FRUTILLA,150.2
27-12-2019,HIGO,165.0
27-12-2019,KIWI,159.5
27-12-2019,LIMA,86.66499999999999
27-12-2019,LIMON,28.962222222222223
27-12-2019,MAMON,115.625
27-12-2019,MANDARINA,32.22333333333333
27-12-2019,MANGO,102.25
27-12-2019,MANI,92.0
27-12-2019,MANZANA,57.286562499999995
27-12-2019,MBURUCUYA,116.66499999999999
27-12-2019,MELON,50.53062499999999
27-12-2019,NARANJA,27.419000000000004
27-12-2019,PALTA,164.95499999999998
27-12-2019,PELON,95.81499999999998
27-12-2019,PERA,54.138999999999996
27-12-2019,PLATANO,69.605
27-12-2019,POMELO,37.50166666666667
27-12-2019,SANDIA,18.333333333333332
27-12-2019,UVA,106.34099999999998
21-10-2019,ANANA,93.75
21-10-2019,ARANDANO,256.6666666666667
21-10-2019,BANANA,39.200624999999995
21-10-2019,CAYOTE,170.0
21-10-2019,CIRUELA,114.445
21-10-2019,COCO,91.0
21-10-2019,DURAZNO,87.686
21-10-2019,FRUTILLA,78.4
21-10-2019,GRANADA,44.0
21-10-2019,KIWI,136.567
21-10-2019,KUMQUAT,34.0
21-10-2019,LIMA,34.125
21-10-2019,LIMON,16.902499999999996
21-10-2019,MAMON,81.25
21-10-2019,MANDARINA,18.534
21-10-2019,MANGO,107.5
21-10-2019,MANI,85.0
21-10-2019,MANZANA,41.26289473684211
21-10-2019,MBURUCUYA,92.1675
21-10-2019,MELON,64.8
21-10-2019,NARANJA,13.095555555555556
21-10-2019,NUEZ,155.0
21-10-2019,PALTA,183.03125
21-10-2019,PECANA,135.0
21-10-2019,PELON,95.2775
21-10-2019,PERA,27.167
21-10-2019,PLATANO,86.53999999999999
21-10-2019,POMELO,16.956
21-10-2019,SANDIA,44.77166666666667
21-10-2019,UVA,177.91666666666666
11-02-2019,ANANA,54.335
11-02-2019,ARANDANO,300.0
11-02-2019,BANANA,28.915000000000006
11-02-2019,CARAMBOLA,151.67
11-02-2019,CEREZA,118.27916666666665
11-02-2019,CIRUELA,35.54461538461539
11-02-2019,COCO,84.0
11-02-2019,DURAZNO,35.91107142857143
11-02-2019,FRAMBUESA,370.0
11-02-2019,FRUTILLA,98.0
11-02-2019,HIGO,80.0
11-02-2019,KIWI,75.47642857142857
11-02-2019,LIMA,76.66499999999999
11-02-2019,LIMON,13.872857142857141
11-02-2019,MAMON,55.855000000000004
11-02-2019,MANDARINA,13.3325
11-02-2019,MANGO,67.625
11-02-2019,MANI,61.0
11-02-2019,MANZANA,39.00366666666666
11-02-2019,MBURUCUYA,102.0
11-02-2019,MELON,27.475714285714282
11-02-2019,MORA,220.0
11-02-2019,NARANJA,20.903125
11-02-2019,NUEZ,112.0
11-02-2019,PALTA,116.5
11-02-2019,PELON,35.416875000000005
11-02-2019,PERA,19.828125
11-02-2019,PLATANO,76.33
11-02-2019,POMELO,27.127
11-02-2019,SANDIA,12.166666666666666
11-02-2019,TUNA,39.5
11-02-2019,UVA,34.882999999999996
18-01-2019,ANANA,46.11166666666667
18-01-2019,ARANDANO,218.33333333333334
18-01-2019,BANANA,27.669166666666666
18-01-2019,CEREZA,117.93299999999999
18-01-2019,CIRUELA,36.01625
18-01-2019,COCO,78.0
18-01-2019,DAMASCO,36.166666666666664
18-01-2019,DURAZNO,36.30852941176471
18-01-2019,FRAMBUESA,360.0
18-01-2019,FRUTILLA,68.33333333333333
18-01-2019,HIGO,82.5
18-01-2019,KIWI,72.91666666666667
18-01-2019,LIMA,75.0
18-01-2019,LIMON,18.728749999999998
18-01-2019,LITCHIS,220.0
18-01-2019,MAMON,56.667500000000004
18-01-2019,MANDARINA,13.055
18-01-2019,MANGO,67.625
18-01-2019,MANI,62.0
18-01-2019,MANZANA,38.4073076923077
18-01-2019,MBURUCUYA,102.0
18-01-2019,MELON,31.524285714285718
18-01-2019,MORA,210.0
18-01-2019,NARANJA,21.868125000000003
18-01-2019,NUEZ,114.0
18-01-2019,PALTA,117.5
18-01-2019,PELON,35.0
18-01-2019,PERA,19.999285714285715
18-01-2019,PLATANO,76.66499999999999
18-01-2019,POMELO,30.348750000000003
18-01-2019,SANDIA,7.833333333333333
18-01-2019,TUNA,77.0
18-01-2019,UVA,38.183
11-12-2019,ANANA,85.83500000000001
11-12-2019,ARANDANO,235.0
11-12-2019,BANANA,51.29571428571428
11-12-2019,CEREZA,198.733
11-12-2019,CIRUELA,60.36166666666667
11-12-2019,COCO,90.0
11-12-2019,DAMASCO,66.5
11-12-2019,DURAZNO,81.6814705882353
11-12-2019,FRAMBUESA,715.0
11-12-2019,FRUTILLA,86.5
11-12-2019,HIGO,215.0
11-12-2019,KIWI,160.28571428571428
11-12-2019,LIMA,78.33500000000001
11-12-2019,LIMON,28.480555555555554
11-12-2019,MAMON,115.625
11-12-2019,MANDARINA,30.833
11-12-2019,MANGO,102.25
11-12-2019,MANI,90.0
11-12-2019,MANZANA,50.585
11-12-2019,MBURUCUYA,116.66499999999999
11-12-2019,MELON,51.29714285714285
11-12-2019,NARANJA,13.805
11-12-2019,NUEZ,175.0
11-12-2019,PALTA,169.94375
11-12-2019,PELON,91.905
11-12-2019,PERA,46.445
11-12-2019,PLATANO,107.69
11-12-2019,POMELO,18.241666666666667
11-12-2019,SANDIA,18.333333333333332
11-12-2019,UVA,108.44099999999999
30-05-2019,ACEITUNA,62.25
30-05-2019,ANANA,46.67
30-05-2019,ARANDANO,555.0
30-05-2019,BANANA,25.713125000000005
30-05-2019,CASTA¥A,175.0
30-05-2019,CIRUELA,50.33375
30-05-2019,COCO,159.0
30-05-2019,FRUTILLA,196.5
30-05-2019,GRANADA,72.5
30-05-2019,HIGO,95.0
30-05-2019,KAKI,56.25
30-05-2019,KIWI,65.045
30-05-2019,KUMQUAT,22.5
30-05-2019,LIMA,54.207499999999996
30-05-2019,LIMON,15.3025
30-05-2019,MAMON,23.0
30-05-2019,MANDARINA,13.650500000000003
30-05-2019,MANGO,105.0
30-05-2019,MANI,66.0
30-05-2019,MANZANA,32.333333333333336
30-05-2019,MELON,21.335
30-05-2019,MEMBRILLO,31.415
30-05-2019,NARANJA,15.531923076923077
30-05-2019,NUEZ,101.0
30-05-2019,PALTA,178.28125
30-05-2019,PERA,29.03642857142857
30-05-2019,PLATANO,66.535
30-05-2019,POMELO,15.889
30-05-2019,SANDIA,42.0
30-05-2019,UVA,43.4975
27-05-2019,ACEITUNA,62.0
27-05-2019,ANANA,46.67
27-05-2019,ARANDANO,555.0
27-05-2019,BANANA,25.240000000000002
27-05-2019,CARAMBOLA,213.33499999999998
27-05-2019,CASTA¥A,175.0
27-05-2019,CIRUELA,50.20875
27-05-2019,COCO,159.0
27-05-2019,FRUTILLA,196.5
27-05-2019,GRANADA,72.5
27-05-2019,HIGO,95.0
27-05-2019,KAKI,56.25
27-05-2019,KIWI,66.744
27-05-2019,KUMQUAT,22.5
27-05-2019,LIMA,52.542500000000004
27-05-2019,LIMON,15.191500000000001
27-05-2019,MAMON,23.0
27-05-2019,MANDARINA,13.716666666666669
27-05-2019,MANGO,105.0
27-05-2019,MANI,66.0
27-05-2019,MANZANA,32.390625
27-05-2019,MELON,21.335
27-05-2019,MEMBRILLO,31.415
27-05-2019,NARANJA,15.747692307692306
27-05-2019,NUEZ,101.0
27-05-2019,PALTA,157.610625
27-05-2019,PERA,29.147142857142857
27-05-2019,PLATANO,66.535
27-05-2019,POMELO,15.889
27-05-2019,SANDIA,24.5
27-05-2019,UVA,43.58083333333334
16-12-2019,ANANA,75.41833333333334
16-12-2019,ARANDANO,300.0
16-12-2019,BANANA,46.034285714285716
16-12-2019,CEREZA,193.866
16-12-2019,CIRUELA,60.221666666666664
16-12-2019,COCO,90.0
16-12-2019,DAMASCO,64.75
16-12-2019,DURAZNO,77.989
16-12-2019,FRAMBUESA,715.0
16-12-2019,FRUTILLA,105.5
16-12-2019,HIGO,215.0
16-12-2019,KIWI,159.5
16-12-2019,LIMA,83.33
16-12-2019,LIMON,28.480555555555554
16-12-2019,MAMON,115.625
16-12-2019,MANDARINA,30.833
16-12-2019,MANGO,102.25
16-12-2019,MANI,90.0
16-12-2019,MANZANA,52.92176470588236
16-12-2019,MBURUCUYA,116.66499999999999
16-12-2019,MELON,51.29714285714285
16-12-2019,NARANJA,13.805
16-12-2019,NUEZ,260.0
16-12-2019,PALTA,164.95499999999998
16-12-2019,PELON,91.905
16-12-2019,PERA,46.445
16-12-2019,PLATANO,96.155
16-12-2019,POMELO,18.981666666666666
16-12-2019,SANDIA,18.5
16-12-2019,UVA,106.03416666666665
10-10-2019,ANANA,92.91499999999999
10-10-2019,ARANDANO,275.0
10-10-2019,BANANA,39.144375
10-10-2019,CAYOTE,17.0
10-10-2019,CIRUELA,115.0
10-10-2019,COCO,91.0
10-10-2019,DURAZNO,114.297
10-10-2019,FRUTILLA,97.07142857142857
10-10-2019,GRANADA,44.0
10-10-2019,KIWI,137.222
10-10-2019,LIMA,40.333333333333336
10-10-2019,LIMON,16.191875
10-10-2019,MAMON,81.25
10-10-2019,MANDARINA,17.508499999999998
10-10-2019,MANGO,107.5
10-10-2019,MANI,85.0
10-10-2019,MANZANA,40.065
10-10-2019,MBURUCUYA,92.1675
10-10-2019,MELON,63.61800000000001
10-10-2019,NARANJA,13.346875
10-10-2019,NUEZ,150.0
10-10-2019,PALTA,183.5625
10-10-2019,PECANA,135.0
10-10-2019,PELON,128.75
10-10-2019,PERA,26.961000000000002
10-10-2019,PLATANO,85.77
10-10-2019,POMELO,16.956
10-10-2019,SANDIA,36.75
10-10-2019,UVA,177.89666666666668
09-05-2019,ACEITUNA,75.0
09-05-2019,ANANA,46.39
09-05-2019,BANANA,29.21666666666667
09-05-2019,CARAMBOLA,213.33499999999998
09-05-2019,CASTA¥A,175.0
09-05-2019,CIRUELA,44.717
09-05-2019,COCO,97.0
09-05-2019,FRUTILLA,140.77833333333334
09-05-2019,GRANADA,63.5
09-05-2019,HIGO,95.0
09-05-2019,KAKI,57.5
09-05-2019,KIWI,66.45599999999999
09-05-2019,LIMA,52.625
09-05-2019,LIMON,15.371363636363638
09-05-2019,MAMON,23.0
09-05-2019,MANDARINA,12.094
09-05-2019,MANGO,105.0
09-05-2019,MANI,66.0
09-05-2019,MANZANA,32.78916666666667
09-05-2019,MELON,26.68875
09-05-2019,MEMBRILLO,31.415
09-05-2019,NARANJA,14.214545454545457
09-05-2019,NUEZ,103.0
09-05-2019,PALTA,154.21875
09-05-2019,PELON,53.0
09-05-2019,PERA,23.195
09-05-2019,PITAHAYA,256.66499999999996
09-05-2019,PLATANO,67.69
09-05-2019,POMELO,18.339166666666667
09-05-2019,SANDIA,24.5
09-05-2019,UVA,32.49916666666667
20-02-2019,ANANA,55.667500000000004
20-02-2019,ARANDANO,266.25
20-02-2019,BANANA,27.20416666666667
20-02-2019,CARAMBOLA,151.67
20-02-2019,CEREZA,124.33400000000002
20-02-2019,CIRUELA,35.34
20-02-2019,COCO,84.0
20-02-2019,DURAZNO,38.33625
20-02-2019,FRAMBUESA,375.0
20-02-2019,FRUTILLA,108.0
20-02-2019,HIGO,123.75
20-02-2019,KIWI,75.1907142857143
20-02-2019,LIMA,76.66499999999999
20-02-2019,LIMON,12.334285714285715
20-02-2019,MAMON,55.855000000000004
20-02-2019,MANGO,67.625
20-02-2019,MANI,61.0
20-02-2019,MANZANA,39.56678571428571
20-02-2019,MELON,29.202142857142853
20-02-2019,MORA,220.0
20-02-2019,NARANJA,20.833125000000003
20-02-2019,NUEZ,112.5
20-02-2019,PALTA,125.95
20-02-2019,PELON,35.83375
20-02-2019,PERA,19.47142857142857
20-02-2019,PLATANO,76.33
20-02-2019,POMELO,29.646250000000002
20-02-2019,SANDIA,12.166666666666666
20-02-2019,TUNA,39.5
20-02-2019,UVA,29.689999999999998
17-10-2019,ANANA,93.75
17-10-2019,ARANDANO,256.6666666666667
17-10-2019,BANANA,39.238749999999996
17-10-2019,CAYOTE,17.0
17-10-2019,CIRUELA,114.445
17-10-2019,COCO,91.0
17-10-2019,DURAZNO,106.770625
17-10-2019,FRUTILLA,86.28571428571429
17-10-2019,GRANADA,44.0
17-10-2019,KIWI,137.63400000000001
17-10-2019,KUMQUAT,34.5
17-10-2019,LIMA,34.125
17-10-2019,LIMON,16.902499999999996
17-10-2019,MAMON,81.25
17-10-2019,MANDARINA,17.953500000000002
17-10-2019,MANGO,107.5
17-10-2019,MANI,85.0
17-10-2019,MANZANA,41.043684210526315
17-10-2019,MBURUCUYA,92.1675
17-10-2019,MELON,64.534
17-10-2019,NARANJA,13.188333333333333
17-10-2019,NUEZ,155.0
17-10-2019,PALTA,183.5625
17-10-2019,PECANA,135.0
17-10-2019,PERA,26.961000000000002
17-10-2019,PLATANO,85.77
17-10-2019,POMELO,16.956
17-10-2019,SANDIA,46.18833333333333
17-10-2019,UVA,178.10500000000002
29-01-2019,ANANA,53.667500000000004
29-01-2019,ARANDANO,225.0
29-01-2019,BANANA,26.022857142857145
29-01-2019,CARAMBOLA,151.67
29-01-2019,CEREZA,116.33428571428571
29-01-2019,CIRUELA,35.71846153846154
29-01-2019,COCO,79.0
29-01-2019,DURAZNO,35.87266666666667
29-01-2019,FRAMBUESA,370.0
29-01-2019,FRUTILLA,73.66666666666667
29-01-2019,HIGO,80.0
29-01-2019,KIWI,75.595
29-01-2019,LIMA,75.0
29-01-2019,LIMON,18.569375
29-01-2019,LITCHIS,212.5
29-01-2019,MAMON,56.167500000000004
29-01-2019,MANDARINA,10.274999999999999
29-01-2019,MANGO,67.625
29-01-2019,MANI,61.0
29-01-2019,MANZANA,37.66766666666667
29-01-2019,MBURUCUYA,102.0
29-01-2019,MELON,30.928571428571427
29-01-2019,MORA,210.0
29-01-2019,NARANJA,21.09
29-01-2019,NUEZ,114.0
29-01-2019,PALTA,119.0
29-01-2019,PELON,35.479375000000005
29-01-2019,PERA,20.002500000000005
29-01-2019,PITAHAYA,255.0
29-01-2019,PLATANO,76.33
29-01-2019,POMELO,27.189999999999998
29-01-2019,SANDIA,10.833333333333334
29-01-2019,TUNA,40.0
29-01-2019,UVA,37.59499999999999
15-03-2019,ANANA,55.332499999999996
15-03-2019,BANANA,32.238
15-03-2019,CEREZA,169.1675
15-03-2019,CIRUELA,37.275
15-03-2019,COCO,96.0
15-03-2019,DURAZNO,37.55769230769231
15-03-2019,FRUTILLA,96.5
15-03-2019,GRANADA,70.5
15-03-2019,HIGO,92.5
15-03-2019,KIWI,72.0
15-03-2019,LIMA,81.67
15-03-2019,LIMON,12.70875
15-03-2019,MAMON,56.1875
15-03-2019,MANDARINA,15.504166666666668
15-03-2019,MANGO,101.25
15-03-2019,MANI,65.0
15-03-2019,MANZANA,30.89125
15-03-2019,MBURUCUYA,78.0
15-03-2019,MELON,27.013333333333332
15-03-2019,MEMBRILLO,18.75
15-03-2019,NARANJA,20.444444444444443
15-03-2019,NUEZ,106.0
15-03-2019,PALTA,123.5
15-03-2019,PELON,36.61083333333334
15-03-2019,PERA,19.615
15-03-2019,POMELO,29.288
15-03-2019,SANDIA,10.5
15-03-2019,TUNA,38.5
15-03-2019,UVA,31.194166666666664
22-04-2019,ACEITUNA,78.5
22-04-2019,ANANA,54.332499999999996
22-04-2019,BANANA,26.653333333333336
22-04-2019,CARAMBOLA,221.66500000000002
22-04-2019,CASTA¥A,165.0
22-04-2019,CIRUELA,45.49999999999999
22-04-2019,COCO,97.0
22-04-2019,DURAZNO,40.522000000000006
22-04-2019,FRUTILLA,118.66666666666667
22-04-2019,GRANADA,61.5
22-04-2019,HIGO,95.0
22-04-2019,KAKI,66.25
22-04-2019,KIWI,63.4
22-04-2019,LIMA,52.625
22-04-2019,LIMON,16.450000000000003
22-04-2019,MAMON,23.0
22-04-2019,MANDARINA,11.356
22-04-2019,MANGO,101.25
22-04-2019,MANI,66.0
22-04-2019,MANZANA,30.66416666666667
22-04-2019,MBURUCUYA,78.0
22-04-2019,MELON,29.230000000000004
22-04-2019,MEMBRILLO,31.415
22-04-2019,NARANJA,13.742500000000001
22-04-2019,NUEZ,106.0
22-04-2019,PALTA,110.525
22-04-2019,PELON,42.54
22-04-2019,PERA,20.417
22-04-2019,PITAHAYA,253.33499999999998
22-04-2019,PLATANO,65.38499999999999
22-04-2019,POMELO,21.470000000000002
22-04-2019,SANDIA,11.5
22-04-2019,UVA,32.3325
27-02-2019,ANANA,56.167500000000004
27-02-2019,ARANDANO,295.0
27-02-2019,BANANA,29.178999999999995
27-02-2019,CEREZA,137.75
27-02-2019,CIRUELA,35.430416666666666
27-02-2019,COCO,84.0
27-02-2019,DURAZNO,38.305
27-02-2019,FRAMBUESA,375.0
27-02-2019,FRUTILLA,117.0
27-02-2019,GRANADA,97.5
27-02-2019,HIGO,123.75
27-02-2019,KIWI,75.33357142857143
27-02-2019,LIMA,76.66499999999999
27-02-2019,LIMON,12.116428571428571
27-02-2019,MAMON,55.855000000000004
27-02-2019,MANGO,67.875
27-02-2019,MANI,61.0
27-02-2019,MANZANA,40.13464285714286
27-02-2019,MELON,27.166666666666668
27-02-2019,MEMBRILLO,18.125
27-02-2019,MORA,220.0
27-02-2019,NARANJA,21.618571428571425
27-02-2019,NUEZ,110.0
27-02-2019,PALTA,129.75
27-02-2019,PELON,35.448125000000005
27-02-2019,PERA,24.17
27-02-2019,POMELO,29.646250000000002
27-02-2019,SANDIA,11.666666666666666
27-02-2019,TUNA,39.0
27-02-2019,UVA,27.166666666666668
29-07-2019,ACELGA,14.22875
29-07-2019,ACHICORIA,11.5
29-07-2019,ACUSAY,12.0
29-07-2019,ALBAHACA,18.0
29-07-2019,ALCAUCIL,31.875
29-07-2019,ANANA,48.615
29-07-2019,APIO,28.75
29-07-2019,ARANDANO,315.0
29-07-2019,ARVEJA,32.5
29-07-2019,BANANA,25.261875
29-07-2019,BATATA,17.5
29-07-2019,BERENJENA,42.641666666666666
29-07-2019,BERRO,32.0
29-07-2019,BROCOLI,34.0
29-07-2019,BROTE SOJA,70.0
29-07-2019,CARAMBOLA,225.0
29-07-2019,CAYOTE,1.735
29-07-2019,CEB.VERDEO,33.333333333333336
29-07-2019,CEBOLLA,20.142857142857142
29-07-2019,CHAUCHA,50.25
29-07-2019,CHOCLO,60.167500000000004
29-07-2019,CIBOULLE,130.0
29-07-2019,CIRUELA,88.0
29-07-2019,COCO,159.0
29-07-2019,COLIFLOR,19.305
29-07-2019,CURCUMA,47.5
29-07-2019,DURAZNO,143.75
29-07-2019,ESCAROLA,21.5
29-07-2019,ESPINACA,43.0
29-07-2019,FRUTILLA,101.58333333333333
29-07-2019,HINOJO,10.665
29-07-2019,HONGOS,265.0
29-07-2019,HOR.PRO.VS,80.0
29-07-2019,JENGIBRE,75.0
29-07-2019,KALE,50.0
29-07-2019,KIWANO,195.0
29-07-2019,KIWI,78.51375
