date,item,average_kg_price
14-06-2019,REP.BRUSEL,80.0
14-06-2019,REPOLLO,7.221666666666667
14-06-2019,ROMERO,130.0
14-06-2019,RUCULA,85.0
14-06-2019,TOMATE,30.86583333333333
14-06-2019,TOMILLO,135.0
14-06-2019,ZANAHORIA,11.8625
14-06-2019,ZAP.GRANEL,13.5
14-06-2019,ZAPALLITO,12.975714285714284
14-06-2019,ZAPALLO,11.166666666666666
03-05-2019,ACELGA,8.111666666666666
03-05-2019,ACHICORIA,9.0
03-05-2019,ACUSAY,11.0
03-05-2019,AJO,63.86428571428572
03-05-2019,ALBAHACA,5.0
03-05-2019,APIO,27.5
03-05-2019,ARVEJA,35.0
03-05-2019,BATATA,17.138333333333332
03-05-2019,BERENJENA,17.945
03-05-2019,BERRO,23.0
03-05-2019,BROCOLI,26.0
03-05-2019,BROTE SOJA,60.0
03-05-2019,CEB.VERDEO,30.333333333333332
03-05-2019,CEBOLLA,12.944444444444445
03-05-2019,CHAUCHA,17.666666666666668
03-05-2019,CHOCLO,18.1275
03-05-2019,CIBOULLE,150.0
03-05-2019,COLIFLOR,11.0
03-05-2019,CURCUMA,47.5
03-05-2019,ESCAROLA,14.0
03-05-2019,ESPINACA,28.0
03-05-2019,HABA,45.625
03-05-2019,HINOJO,10.665
03-05-2019,HONGOS,256.6666666666667
03-05-2019,HOR.PRO.VS,72.5
03-05-2019,JENGIBRE,75.0
03-05-2019,KALE,52.5
03-05-2019,LECHUGA,11.946000000000002
03-05-2019,MANDIOCA,10.75
03-05-2019,MENTA,150.0
03-05-2019,OREGANO,145.0
03-05-2019,PACK CHOY,36.665
03-05-2019,PAPA,9.1475
03-05-2019,PEPINO,11.08375
03-05-2019,PEREJIL,31.5
03-05-2019,PIMIENTO,45.68055555555556
03-05-2019,PUERRO,37.25
03-05-2019,RABANITO,23.0
03-05-2019,RADICCHIO,60.0
03-05-2019,RADICHETA,25.0
03-05-2019,REMOLACHA,10.8325
03-05-2019,REP.BRUSEL,90.0
03-05-2019,REPOLLO,9.6675
03-05-2019,ROMERO,150.0
03-05-2019,RUCULA,50.0
03-05-2019,TOMATE,23.430249999999994
03-05-2019,TOMILLO,140.0
03-05-2019,ZANAHORIA,12.301428571428572
03-05-2019,ZAP.GRANEL,13.25
03-05-2019,ZAPALLITO,8.51888888888889
03-05-2019,ZAPALLO,14.14722222222222
01-04-2019,ACELGA,12.138333333333334
01-04-2019,ACHICORIA,11.0
01-04-2019,ACUSAY,11.5
01-04-2019,AJO,67.9357142857143
01-04-2019,ALBAHACA,6.0
01-04-2019,APIO,27.5
01-04-2019,ARVEJA,37.0
01-04-2019,BATATA,15.5425
01-04-2019,BERENJENA,14.6675
01-04-2019,BERRO,24.0
01-04-2019,BROCOLI,28.0
01-04-2019,BROTE SOJA,60.0
01-04-2019,CEB.VERDEO,52.5
01-04-2019,CEBOLLA,14.34375
01-04-2019,CHAUCHA,33.0
01-04-2019,CHOCLO,16.25
01-04-2019,CIBOULLE,160.0
01-04-2019,COLIFLOR,15.0
01-04-2019,CURCUMA,45.0
01-04-2019,ESCAROLA,19.5
01-04-2019,ESPINACA,43.0
01-04-2019,HABA,45.625
01-04-2019,HINOJO,10.33
01-04-2019,HONGOS,217.5
01-04-2019,HOR.PRO.VS,72.5
01-04-2019,JENGIBRE,75.0
01-04-2019,KALE,50.0
01-04-2019,LECHUGA,16.52777777777778
01-04-2019,MANDIOCA,11.125
01-04-2019,MENTA,150.0
01-04-2019,OREGANO,155.0
01-04-2019,PACK CHOY,36.665
01-04-2019,PAPA,9.261249999999999
01-04-2019,PEPINO,8.8625
01-04-2019,PEREJIL,37.0
01-04-2019,PIMIENTO,30.857142857142858
01-04-2019,PUERRO,40.25
01-04-2019,RABANITO,25.0
01-04-2019,RADICCHIO,60.0
01-04-2019,RADICHETA,17.5
01-04-2019,REMOLACHA,14.8325
01-04-2019,REP.BRUSEL,90.0
01-04-2019,REPOLLO,8.3325
01-04-2019,ROMERO,150.0
01-04-2019,RUCULA,50.0
01-04-2019,TOMATE,33.715434782608696
01-04-2019,TOMILLO,150.0
01-04-2019,ZANAHORIA,10.552142857142858
01-04-2019,ZAP.GRANEL,11.0
01-04-2019,ZAPALLITO,13.666
01-04-2019,ZAPALLO,11.08375
17-07-2019,ACELGA,13.166666666666666
17-07-2019,ACHICORIA,13.0
17-07-2019,ACUSAY,12.0
17-07-2019,AJO,133.58083333333335
17-07-2019,ALBAHACA,23.0
17-07-2019,ALCAUCIL,32.5
17-07-2019,APIO,26.25
17-07-2019,ARVEJA,27.0
17-07-2019,BATATA,16.8325
17-07-2019,BERENJENA,38.475
17-07-2019,BERRO,32.0
17-07-2019,BROCOLI,32.0
17-07-2019,BROTE SOJA,70.0
17-07-2019,CEB.VERDEO,33.75
17-07-2019,CEBOLLA,19.071428571428573
17-07-2019,CHAUCHA,48.25
17-07-2019,CHOCLO,50.9975
17-07-2019,CIBOULLE,130.0
17-07-2019,COLIFLOR,15.0
17-07-2019,CURCUMA,47.5
17-07-2019,ESCAROLA,22.5
17-07-2019,ESPINACA,56.0
17-07-2019,HINOJO,10.33
17-07-2019,HONGOS,263.3333333333333
17-07-2019,HOR.PRO.VS,80.0
17-07-2019,JENGIBRE,75.0
17-07-2019,KALE,50.0
17-07-2019,LECHUGA,51.5665
17-07-2019,MANDIOCA,11.625
17-07-2019,MENTA,135.0
17-07-2019,OREGANO,130.0
17-07-2019,PACK CHOY,33.335
17-07-2019,PAPA,11.592142857142855
17-07-2019,PEPINO,32.542500000000004
17-07-2019,PEREJIL,29.5
17-07-2019,PIMIENTO,62.125
17-07-2019,PUERRO,36.0
17-07-2019,RABANITO,32.0
17-07-2019,RADICCHIO,86.66499999999999
17-07-2019,RADICHETA,53.332499999999996
17-07-2019,REMOLACHA,10.1675
17-07-2019,REP.BRUSEL,60.0
17-07-2019,REPOLLO,7.3325
17-07-2019,ROMERO,130.0
17-07-2019,RUCULA,155.0
17-07-2019,TOMATE,25.901363636363634
17-07-2019,TOMILLO,135.0
17-07-2019,ZANAHORIA,11.639166666666668
17-07-2019,ZAP.GRANEL,15.0
17-07-2019,ZAPALLITO,19.366428571428575
17-07-2019,ZAPALLO,12.603749999999998
02-07-2019,ACELGA,13.723333333333334
02-07-2019,ACHICORIA,13.5
02-07-2019,ACUSAY,13.0
02-07-2019,AJO,109.44846153846153
02-07-2019,ALCAUCIL,37.5
02-07-2019,APIO,25.625
02-07-2019,ARVEJA,32.625
02-07-2019,BATATA,16.61
02-07-2019,BERENJENA,36.943333333333335
02-07-2019,BROCOLI,28.0
02-07-2019,BROTE SOJA,70.0
02-07-2019,CEB.VERDEO,43.75
02-07-2019,CEBOLLA,13.125
02-07-2019,CHAUCHA,41.5
02-07-2019,CHOCLO,55.832499999999996
02-07-2019,CIBOULLE,130.0
02-07-2019,CURCUMA,47.5
02-07-2019,ESCAROLA,21.0
02-07-2019,ESPARRAGO,275.0
02-07-2019,ESPINACA,51.0
02-07-2019,HINOJO,10.33
02-07-2019,HONGOS,258.3333333333333
02-07-2019,HOR.PRO.VS,80.0
02-07-2019,JENGIBRE,75.0
02-07-2019,KALE,60.0
02-07-2019,LECHUGA,34.36611111111111
02-07-2019,MANDIOCA,10.5
02-07-2019,MENTA,135.0
02-07-2019,OREGANO,130.0
02-07-2019,PACK CHOY,33.335
02-07-2019,PAPA,10.985833333333334
02-07-2019,PEPINO,31.6675
02-07-2019,PEREJIL,28.5
02-07-2019,PIMIENTO,41.513888888888886
02-07-2019,PUERRO,34.5
02-07-2019,RABANITO,32.0
02-07-2019,RADICCHIO,88.33
02-07-2019,RADICHETA,40.832499999999996
02-07-2019,REMOLACHA,7.8325
02-07-2019,REP.BRUSEL,60.0
02-07-2019,REPOLLO,7.6675
02-07-2019,ROMERO,130.0
02-07-2019,RUCULA,135.0
02-07-2019,TOMATE,30.74925
02-07-2019,TOMILLO,135.0
02-07-2019,ZANAHORIA,11.8625
02-07-2019,ZAP.GRANEL,16.0
02-07-2019,ZAPALLITO,20.040714285714284
02-07-2019,ZAPALLO,12.146250000000002
14-05-2019,ACELGA,7.945
14-05-2019,ACHICORIA,9.0
14-05-2019,ACUSAY,11.0
14-05-2019,AJO,76.66033333333334
14-05-2019,ALBAHACA,6.0
14-05-2019,APIO,26.25
14-05-2019,ARVEJA,33.5
14-05-2019,BATATA,16.695
14-05-2019,BERENJENA,19.75
14-05-2019,BERRO,23.0
14-05-2019,BROTE SOJA,60.0
14-05-2019,CARDO,16.25
14-05-2019,CEB.VERDEO,29.0
14-05-2019,CEBOLLA,12.625
14-05-2019,CHAUCHA,24.1875
14-05-2019,CHOCLO,17.291249999999998
14-05-2019,CIBOULLE,150.0
14-05-2019,COLIFLOR,10.0
14-05-2019,CURCUMA,47.5
14-05-2019,ESCAROLA,12.0
14-05-2019,ESPINACA,24.5
14-05-2019,HABA,43.125
14-05-2019,HINOJO,10.0
14-05-2019,HONGOS,240.0
14-05-2019,HOR.PRO.VS,72.5
14-05-2019,JENGIBRE,75.0
14-05-2019,KALE,52.5
14-05-2019,LECHUGA,11.5415
14-05-2019,MANDIOCA,10.75
14-05-2019,MENTA,145.0
14-05-2019,OREGANO,145.0
14-05-2019,PACK CHOY,36.665
14-05-2019,PAPA,10.057500000000001
14-05-2019,PEPINO,13.5075
14-05-2019,PEREJIL,28.5
14-05-2019,PIMIENTO,47.17045454545455
14-05-2019,PUERRO,32.25
14-05-2019,RABANITO,23.0
14-05-2019,RADICCHIO,60.0
14-05-2019,RADICHETA,25.0
14-05-2019,REMOLACHA,9.165
14-05-2019,REP.BRUSEL,90.0
14-05-2019,REPOLLO,9.665
14-05-2019,ROMERO,140.0
14-05-2019,RUCULA,50.0
14-05-2019,TOMATE,28.111333333333334
14-05-2019,TOMILLO,140.0
14-05-2019,ZANAHORIA,12.722
14-05-2019,ZAP.GRANEL,11.25
14-05-2019,ZAPALLITO,14.600555555555555
14-05-2019,ZAPALLO,11.16625
18-11-2019,ACELGA,14.943333333333333
18-11-2019,ACHICORIA,11.5
18-11-2019,ACUSAY,22.5
18-11-2019,AJO,108.8375
18-11-2019,ALBAHACA,12.5
18-11-2019,ALCAUCIL,23.125
18-11-2019,APIO,31.5625
18-11-2019,ARVEJA,70.625
18-11-2019,BATATA,26.25
18-11-2019,BERENJENA,30.971666666666664
18-11-2019,BERRO,28.0
18-11-2019,BROCOLI,33.0
18-11-2019,BROTE SOJA,90.0
18-11-2019,CEB.VERDEO,60.0
18-11-2019,CEBOLLA,13.916666666666666
18-11-2019,CHAUCHA,59.375
18-11-2019,CHOCLO,32.292500000000004
18-11-2019,CIBOULLE,120.0
18-11-2019,CILANDRO,110.0
18-11-2019,COLIFLOR,14.33
18-11-2019,CURCUMA,57.5
18-11-2019,ENDIBIA,48.0
18-11-2019,ESCAROLA,26.0
18-11-2019,ESPARRAGO,43.333333333333336
18-11-2019,ESPINACA,43.0
18-11-2019,HABA,15.625
18-11-2019,HINOJO,13.335
18-11-2019,HONGOS,325.0
18-11-2019,JENGIBRE,92.5
18-11-2019,KALE,70.0
18-11-2019,LECHUGA,27.351666666666667
18-11-2019,MANDIOCA,18.5
18-11-2019,MENTA,110.0
18-11-2019,OREGANO,110.0
18-11-2019,PACK CHOY,36.665
18-11-2019,PAPA,10.568333333333333
18-11-2019,PEPINO,24.25
18-11-2019,PEREJIL,51.25
18-11-2019,PIMIENTO,65.9326923076923
18-11-2019,PUERRO,30.5
18-11-2019,RABANITO,26.0
18-11-2019,RADICCHIO,94.0
18-11-2019,RADICHETA,40.0
18-11-2019,REMOLACHA,8.335
18-11-2019,REPOLLO,10.445
18-11-2019,ROMERO,110.0
18-11-2019,RUCULA,105.0
18-11-2019,TOMATE,36.4805
18-11-2019,TOMILLO,110.0
18-11-2019,ZANAHORIA,15.743333333333334
18-11-2019,ZAPALLITO,16.18
18-11-2019,ZAPALLO,28.57
30-10-2019,ACELGA,19.39
30-10-2019,ACHICORIA,11.5
30-10-2019,ACUSAY,22.0
30-10-2019,AJO,113.09312500000001
30-10-2019,ALBAHACA,14.0
30-10-2019,ALCAUCIL,28.75
30-10-2019,APIO,36.25
30-10-2019,ARVEJA,53.5
30-10-2019,BATATA,27.3325
30-10-2019,BERENJENA,41.66625
30-10-2019,BERRO,31.0
30-10-2019,BROCOLI,44.0
30-10-2019,BROTE SOJA,90.0
30-10-2019,CEB.VERDEO,47.25
30-10-2019,CEBOLLA,25.45
30-10-2019,CHAUCHA,77.08333333333333
30-10-2019,CHOCLO,27.835
30-10-2019,CIBOULLE,120.0
30-10-2019,CILANDRO,110.0
30-10-2019,COLIFLOR,18.0
30-10-2019,CURCUMA,55.0
30-10-2019,ENDIBIA,49.0
30-10-2019,ESCAROLA,26.0
30-10-2019,ESPARRAGO,45.0
30-10-2019,ESPINACA,48.0
30-10-2019,HABA,17.8125
30-10-2019,HINOJO,13.665
30-10-2019,HONGOS,325.0
30-10-2019,JENGIBRE,92.5
30-10-2019,KALE,70.0
30-10-2019,LECHUGA,38.931875
30-10-2019,MANDIOCA,18.75
30-10-2019,MENTA,110.0
30-10-2019,OREGANO,110.0
30-10-2019,PACK CHOY,38.33
30-10-2019,PAPA,10.683333333333332
30-10-2019,PEPINO,30.0825
30-10-2019,PEREJIL,38.5
30-10-2019,PIMIENTO,49.37625
30-10-2019,PUERRO,31.5
30-10-2019,RABANITO,26.0
30-10-2019,RADICCHIO,94.0
30-10-2019,RADICHETA,32.5
30-10-2019,REMOLACHA,9.3325
30-10-2019,REPOLLO,9.223333333333334
30-10-2019,ROMERO,110.0
30-10-2019,RUCULA,115.0
30-10-2019,TOMATE,41.56065217391305
30-10-2019,TOMILLO,110.0
30-10-2019,ZANAHORIA,13.47125
30-10-2019,ZAPALLITO,38.75
30-10-2019,ZAPALLO,27.083333333333332
01-08-2019,ACELGA,13.305
01-08-2019,ACHICORIA,11.5
01-08-2019,ACUSAY,13.5
01-08-2019,AJO,133.985625
01-08-2019,ALBAHACA,19.125
01-08-2019,ALCAUCIL,32.5
01-08-2019,APIO,28.75
01-08-2019,ARVEJA,26.5
01-08-2019,BATATA,18.111666666666668
01-08-2019,BERENJENA,47.5
01-08-2019,BERRO,32.0
01-08-2019,BROCOLI,43.0
01-08-2019,BROTE SOJA,70.0
01-08-2019,CEB.VERDEO,33.916666666666664
01-08-2019,CEBOLLA,20.571428571428573
01-08-2019,CHAUCHA,55.25
01-08-2019,CHOCLO,64.16499999999999
01-08-2019,CIBOULLE,135.0
01-08-2019,COLIFLOR,18.195
01-08-2019,CURCUMA,47.5
01-08-2019,ESCAROLA,22.0
01-08-2019,ESPINACA,38.0
01-08-2019,HABA,45.625
01-08-2019,HINOJO,11.665
01-08-2019,HONGOS,265.0
01-08-2019,JENGIBRE,90.0
01-08-2019,KALE,50.0
01-08-2019,LECHUGA,29.844166666666666
01-08-2019,MANDIOCA,10.625
01-08-2019,MENTA,135.0
01-08-2019,OREGANO,130.0
01-08-2019,PACK CHOY,33.335
01-08-2019,PAPA,11.120000000000001
01-08-2019,PEPINO,35.375
01-08-2019,PEREJIL,128.25
01-08-2019,PIMIENTO,98.54166666666667
01-08-2019,PUERRO,35.5
01-08-2019,RABANITO,29.0
01-08-2019,RADICCHIO,86.66499999999999
01-08-2019,RADICHETA,54.582499999999996
01-08-2019,REMOLACHA,13.665
01-08-2019,REP.BRUSEL,55.0
01-08-2019,REPOLLO,7.4174999999999995
01-08-2019,ROMERO,130.0
01-08-2019,RUCULA,95.0
01-08-2019,TOMATE,24.086346153846154
01-08-2019,TOMILLO,135.0
01-08-2019,ZANAHORIA,11.958333333333334
01-08-2019,ZAP.GRANEL,15.5
01-08-2019,ZAPALLITO,16.189285714285713
01-08-2019,ZAPALLO,13.166666666666666
18-07-2019,ACELGA,13.443333333333333
18-07-2019,ACHICORIA,13.0
18-07-2019,ACUSAY,12.0
18-07-2019,AJO,133.58083333333335
18-07-2019,ALBAHACA,22.5
18-07-2019,ALCAUCIL,32.5
18-07-2019,APIO,26.25
18-07-2019,ARVEJA,27.0
18-07-2019,BATATA,16.8325
18-07-2019,BERENJENA,38.475
18-07-2019,BERRO,32.0
18-07-2019,BROCOLI,32.0
18-07-2019,BROTE SOJA,70.0
18-07-2019,CEB.VERDEO,33.75
18-07-2019,CEBOLLA,19.071428571428573
18-07-2019,CHAUCHA,48.25
18-07-2019,CHOCLO,51.832499999999996
18-07-2019,CIBOULLE,130.0
18-07-2019,COLIFLOR,15.0
18-07-2019,CURCUMA,47.5
18-07-2019,ESCAROLA,22.5
18-07-2019,ESPINACA,56.0
18-07-2019,HINOJO,10.33
18-07-2019,HONGOS,263.3333333333333
18-07-2019,HOR.PRO.VS,80.0
18-07-2019,JENGIBRE,75.0
18-07-2019,KALE,50.0
18-07-2019,LECHUGA,38.67111111111111
18-07-2019,MANDIOCA,11.625
18-07-2019,MENTA,135.0
18-07-2019,OREGANO,130.0
18-07-2019,PACK CHOY,33.335
18-07-2019,PAPA,11.592142857142855
18-07-2019,PEPINO,32.542500000000004
18-07-2019,PEREJIL,29.5
18-07-2019,PIMIENTO,62.69318181818182
18-07-2019,PUERRO,36.0
18-07-2019,RABANITO,32.0
18-07-2019,RADICCHIO,86.66499999999999
18-07-2019,RADICHETA,53.332499999999996
18-07-2019,REMOLACHA,10.1675
18-07-2019,REP.BRUSEL,60.0
18-07-2019,REPOLLO,7.3325
18-07-2019,ROMERO,130.0
18-07-2019,RUCULA,162.5
18-07-2019,TOMATE,26.973478260869566
18-07-2019,TOMILLO,135.0
18-07-2019,ZANAHORIA,11.639166666666668
18-07-2019,ZAP.GRANEL,15.0
18-07-2019,ZAPALLITO,19.565
18-07-2019,ZAPALLO,12.603749999999998
09-01-2019,ACELGA,9.471666666666666
09-01-2019,ACUSAY,13.75
09-01-2019,AJO,87.84375
09-01-2019,ALBAHACA,13.5
09-01-2019,APIO,40.625
09-01-2019,ARVEJA,28.25
09-01-2019,BATATA,26.08375
09-01-2019,BERENJENA,15.5
09-01-2019,BROCOLI,20.0
09-01-2019,CEB.VERDEO,25.333333333333332
09-01-2019,CEBOLLA,9.501428571428571
09-01-2019,CHAUCHA,18.333333333333332
09-01-2019,CHOCLO,14.8325
09-01-2019,CIBOULLE,185.0
09-01-2019,COLIFLOR,7.0
09-01-2019,CURCUMA,38.5
09-01-2019,ESPINACA,35.0
09-01-2019,HINOJO,9.665
09-01-2019,HONGOS,240.83333333333334
09-01-2019,JENGIBRE,85.0
09-01-2019,KALE,60.0
09-01-2019,LECHUGA,24.104375
09-01-2019,MENTA,90.0
09-01-2019,NABO,25.83
09-01-2019,OREGANO,185.0
09-01-2019,PACK CHOY,33.335
09-01-2019,PAPA,11.989166666666668
09-01-2019,PEPINO,13.0
09-01-2019,PEREJIL,29.5
09-01-2019,PIMIENTO,30.925
09-01-2019,PUERRO,31.5
09-01-2019,RABANITO,18.125
09-01-2019,RADICCHIO,90.0
09-01-2019,RADICHETA,30.835
09-01-2019,REMOLACHA,6.5
09-01-2019,REPOLLO,8.6675
09-01-2019,ROMERO,187.5
09-01-2019,RUCULA,90.0
09-01-2019,TOMATE,14.427307692307693
09-01-2019,TOMILLO,182.5
09-01-2019,ZANAHORIA,13.268333333333333
09-01-2019,ZAPALLITO,12.209999999999999
09-01-2019,ZAPALLO,14.305625
07-02-2019,ACELGA,16.471666666666668
07-02-2019,ACHICORIA,13.0
07-02-2019,ACUSAY,16.5
07-02-2019,AJO,75.11399999999999
07-02-2019,ALBAHACA,7.0
07-02-2019,APIO,37.5
07-02-2019,ARVEJA,21.5
07-02-2019,BATATA,22.1375
07-02-2019,BERENJENA,18.0
07-02-2019,BERRO,28.0
07-02-2019,BROCOLI,41.0
07-02-2019,BROTE SOJA,38.0
07-02-2019,CEB.VERDEO,30.5
07-02-2019,CEBOLLA,10.458333333333334
07-02-2019,CHAUCHA,21.916666666666668
07-02-2019,CHOCLO,21.8325
07-02-2019,CIBOULLE,170.0
07-02-2019,COLIFLOR,17.0
07-02-2019,CURCUMA,40.0
07-02-2019,ESCAROLA,24.0
07-02-2019,ESPINACA,54.0
07-02-2019,HABA,33.0
07-02-2019,HINOJO,9.335
07-02-2019,HONGOS,207.5
07-02-2019,JENGIBRE,77.5
07-02-2019,KALE,55.0
07-02-2019,LECHUGA,43.042142857142856
07-02-2019,MANDIOCA,12.145
07-02-2019,OREGANO,180.0
07-02-2019,PACK CHOY,43.335
07-02-2019,PAPA,6.532500000000001
07-02-2019,PEPINO,18.335
07-02-2019,PEREJIL,29.0
07-02-2019,PIMIENTO,23.395833333333332
07-02-2019,PUERRO,27.75
07-02-2019,RABANITO,32.0
07-02-2019,RADICCHIO,60.0
07-02-2019,RADICHETA,36.665
07-02-2019,REMOLACHA,12.1675
07-02-2019,REPOLLO,8.888333333333334
07-02-2019,ROMERO,180.0
07-02-2019,RUCULA,70.0
07-02-2019,TOMATE,16.730357142857144
07-02-2019,TOMILLO,185.0
07-02-2019,ZANAHORIA,10.6675
07-02-2019,ZAP.GRANEL,12.5
07-02-2019,ZAPALLITO,14.030000000000001
07-02-2019,ZAPALLO,16.415833333333335
22-10-2019,ACELGA,15.528333333333334
22-10-2019,ACHICORIA,11.0
22-10-2019,ACUSAY,23.5
22-10-2019,AJO,113.78062500000001
22-10-2019,ALBAHACA,14.0
22-10-2019,ALCAUCIL,42.3975
22-10-2019,APIO,31.25
22-10-2019,BATATA,22.5
22-10-2019,BERENJENA,34.63833333333333
22-10-2019,BERRO,29.0
22-10-2019,BROCOLI,42.5
22-10-2019,BROTE SOJA,90.0
22-10-2019,CEB.VERDEO,37.5
22-10-2019,CEBOLLA,25.75
22-10-2019,CHAUCHA,65.0
22-10-2019,CHOCLO,34.165
22-10-2019,CIBOULLE,120.0
22-10-2019,CILANDRO,110.0
22-10-2019,COLIFLOR,19.6675
22-10-2019,CURCUMA,55.0
22-10-2019,ENDIBIA,49.0
22-10-2019,ESCAROLA,21.0
22-10-2019,ESPARRAGO,43.666666666666664
22-10-2019,ESPINACA,43.0
22-10-2019,HABA,41.875
22-10-2019,HINOJO,11.665
22-10-2019,HONGOS,325.0
22-10-2019,JENGIBRE,90.0
22-10-2019,KALE,70.0
22-10-2019,LECHUGA,31.598750000000003
22-10-2019,MANDIOCA,18.75
22-10-2019,MENTA,110.0
22-10-2019,OREGANO,110.0
22-10-2019,PACK CHOY,35.0
22-10-2019,PAPA,11.174999999999999
22-10-2019,PEPINO,25.29
22-10-2019,PEREJIL,30.75
22-10-2019,PIMIENTO,66.9125
22-10-2019,PUERRO,31.75
22-10-2019,RABANITO,26.0
22-10-2019,RADICCHIO,90.0
22-10-2019,RADICHETA,35.0
22-10-2019,REMOLACHA,10.1675
22-10-2019,REPOLLO,9.223333333333334
22-10-2019,ROMERO,110.0
22-10-2019,RUCULA,120.0
22-10-2019,TOMATE,39.84725
22-10-2019,TOMILLO,110.0
22-10-2019,ZANAHORIA,11.16
22-10-2019,ZAPALLITO,34.222
22-10-2019,ZAPALLO,25.927500000000002
12-02-2019,ACELGA,16.89
12-02-2019,ACHICORIA,13.0
12-02-2019,ACUSAY,16.0
12-02-2019,AJO,75.36500000000001
12-02-2019,ALBAHACA,8.0
12-02-2019,APIO,37.5
12-02-2019,ARVEJA,22.75
12-02-2019,BATATA,21.8875
12-02-2019,BERENJENA,20.75
12-02-2019,BERRO,28.0
12-02-2019,BROCOLI,47.0
12-02-2019,BROTE SOJA,39.5
12-02-2019,CEB.VERDEO,30.0
12-02-2019,CEBOLLA,10.458333333333334
12-02-2019,CHAUCHA,21.833333333333332
12-02-2019,CHOCLO,21.5
12-02-2019,CIBOULLE,170.0
12-02-2019,COLIFLOR,16.0
12-02-2019,CURCUMA,40.5
12-02-2019,ESCAROLA,24.5
12-02-2019,ESPINACA,52.0
12-02-2019,HABA,36.0
12-02-2019,HINOJO,9.335
12-02-2019,HONGOS,207.5
12-02-2019,JENGIBRE,77.5
12-02-2019,KALE,55.0
12-02-2019,LECHUGA,52.61642857142857
12-02-2019,MANDIOCA,12.145
12-02-2019,OREGANO,180.0
12-02-2019,PACK CHOY,43.335
12-02-2019,PAPA,7.234166666666667
12-02-2019,PEPINO,18.335
12-02-2019,PEREJIL,28.5
12-02-2019,PIMIENTO,23.11285714285714
12-02-2019,PUERRO,27.5
12-02-2019,RABANITO,32.0
12-02-2019,RADICCHIO,60.0
12-02-2019,RADICHETA,27.5
12-02-2019,REMOLACHA,13.165
12-02-2019,REPOLLO,8.835
12-02-2019,ROMERO,160.0
12-02-2019,RUCULA,60.0
12-02-2019,TOMATE,21.671666666666667
12-02-2019,TOMILLO,180.0
12-02-2019,ZANAHORIA,10.6675
12-02-2019,ZAP.GRANEL,14.75
12-02-2019,ZAPALLITO,16.25
12-02-2019,ZAPALLO,16.110833333333332
13-06-2019,ACELGA,7.916666666666667
13-06-2019,ACHICORIA,9.0
13-06-2019,ACUSAY,10.0
13-06-2019,AJO,102.98624999999998
13-06-2019,ALBAHACA,5.0
13-06-2019,ALCAUCIL,58.335
13-06-2019,APIO,20.625
13-06-2019,ARVEJA,31.0
13-06-2019,BATATA,16.526666666666667
13-06-2019,BERENJENA,34.47625
13-06-2019,BERRO,20.0
13-06-2019,BROCOLI,26.0
13-06-2019,BROTE SOJA,60.0
13-06-2019,CARDO,14.375
13-06-2019,CEB.VERDEO,17.666666666666668
13-06-2019,CEBOLLA,10.972222222222221
13-06-2019,CHAUCHA,29.666666666666668
13-06-2019,CHOCLO,22.817
13-06-2019,CIBOULLE,130.0
13-06-2019,COLIFLOR,7.67
13-06-2019,CURCUMA,47.5
13-06-2019,ESCAROLA,14.5
13-06-2019,ESPARRAGO,250.0
13-06-2019,ESPINACA,25.0
13-06-2019,HABA,41.25
13-06-2019,HINOJO,9.335
13-06-2019,HONGOS,258.3333333333333
13-06-2019,HOR.PRO.VS,70.0
13-06-2019,JENGIBRE,75.0
13-06-2019,KALE,60.0
13-06-2019,LECHUGA,15.534583333333332
13-06-2019,MANDIOCA,10.5
13-06-2019,MENTA,135.0
13-06-2019,OREGANO,130.0
13-06-2019,PACK CHOY,33.335
13-06-2019,PAPA,11.905833333333334
13-06-2019,PEPINO,27.795
13-06-2019,PEREJIL,22.0
13-06-2019,PIMIENTO,39.42307692307692
13-06-2019,PUERRO,23.75
13-06-2019,RABANITO,23.0
13-06-2019,RADICCHIO,90.0
13-06-2019,RADICHETA,25.0
13-06-2019,REMOLACHA,7.25
13-06-2019,REP.BRUSEL,80.0
13-06-2019,REPOLLO,7.445
13-06-2019,ROMERO,130.0
13-06-2019,RUCULA,85.0
13-06-2019,TOMATE,33.52129629629629
13-06-2019,TOMILLO,135.0
13-06-2019,ZANAHORIA,11.988
13-06-2019,ZAP.GRANEL,12.5
13-06-2019,ZAPALLITO,13.7775
13-06-2019,ZAPALLO,11.166666666666666
06-06-2019,ACELGA,7.916666666666667
06-06-2019,ACHICORIA,9.75
06-06-2019,ACUSAY,10.0
06-06-2019,AJO,104.757
06-06-2019,ALBAHACA,4.0
06-06-2019,ALCAUCIL,54.51333333333333
06-06-2019,APIO,20.625
06-06-2019,ARVEJA,32.0
06-06-2019,BATATA,16.526666666666667
06-06-2019,BERENJENA,31.9375
06-06-2019,BERRO,20.0
06-06-2019,BROCOLI,27.0
06-06-2019,BROTE SOJA,60.0
06-06-2019,CARDO,14.375
06-06-2019,CEB.VERDEO,21.0
06-06-2019,CEBOLLA,11.972222222222221
06-06-2019,CHAUCHA,29.75
06-06-2019,CHOCLO,17.799
06-06-2019,CIBOULLE,130.0
06-06-2019,COLIFLOR,8.0
06-06-2019,CURCUMA,47.5
06-06-2019,ESCAROLA,14.5
06-06-2019,ESPARRAGO,250.0
06-06-2019,ESPINACA,24.0
06-06-2019,HABA,42.5
